"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_100_100"
"08/04/2026 16:42:36:583 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"533","10","20","200","172","55.13264129181084","0","0"
"499","10","16","175","1500","53.78700499807766","109","0"
"538","10","20","250","108","47.866205305651675","0","0"
"539","10","20","250","108","41.86851211072664","0","0"
"535","10","20","225","104","42.1760861207228","0","0"
"540","10","20","250","96","43.13725490196079","0","0"
"537","10","20","225","522","67.62783544790466","0","0"
"513","10","18","150","1500","38.216070742022296","84","0"
"527","10","20","150","1369","6.266820453671665","0","0"
"551","12","4","225","106","52.825836216839676","0","0"
"526","10","20","150","1500","27.181853133410225","36","0"
"543","12","4","150","1500","77.16262975778547","17","0"
"545","12","4","175","1500","65.9361783929258","20","0"
"542","12","4","150","1500","36.06305267204921","54","0"
"548","12","4","200","1500","60.82276047673972","13","0"
"546","12","4","175","1500","48.40445982314495","43","0"
"541","12","4","150","1500","62.014609765474816","25","0"
"553","12","4","250","151","59.78469819300269","0","0"
"544","12","4","175","1500","66.93579392541331","22","0"
"556","12","6","150","407","45.213379469434834","0","0"
"547","12","4","200","1500","61.09188773548635","30","0"
"549","12","4","200","1500","46.21299500192234","42","0"
"555","12","4","250","606","51.249519415609385","0","0"
"563","12","6","200","207","78.35447904652057","0","0"
"560","12","6","175","820","60.09227220299885","0","0"
"550","12","4","225","1500","46.09765474817378","20","0"
"566","12","6","225","124","58.66974240676663","0","0"
"564","12","6","200","452","30.757400999615534","0","0"
"552","12","4","225","1344","42.29142637447136","0","0"
"569","12","6","250","112","49.01960784313726","0","0"
"554","12","4","250","1500","34.98654363706267","30","0"
"559","12","6","175","1500","44.905805459438675","31","0"
"557","12","6","150","1500","34.21760861207228","21","0"
"558","12","6","150","1500","36.024605920799694","70","0"
"561","12","6","175","1500","65.7439446366782","41","0"
"570","12","6","250","956","64.12918108419838","0","0"
"575","12","8","175","418","42.82968089196463","0","0"
"562","12","6","200","1500","41.48404459823145","10","0"
"574","12","8","175","529","36.87043444828912","0","0"
"568","12","6","250","1157","33.94848135332565","0","0"
"565","12","6","225","1500","56.32449058054594","31","0"
"577","12","8","200","438","14.071510957324106","0","0"
"582","12","8","225","81","48.40445982314495","0","0"
"583","12","8","250","96","48.25067281814687","0","0"
"581","12","8","225","155","55.67089580930411","0","0"
"580","12","8","225","273","78.8158400615148","0","0"
"584","12","8","250","121","53.71011149557862","0","0"
"585","12","8","250","164","53.40253748558247","0","0"
"567","12","6","225","1500","28.219915417147252","19","0"
"579","12","8","200","526","45.674740484429066","0","0"
"590","12","10","175","155","59.015763168012306","0","0"
"592","12","10","200","127","56.74740484429066","0","0"
"588","12","10","150","375","25.259515570934255","0","0"
"587","12","10","150","409","56.209150326797385","0","0"
"571","12","8","150","1500","50.711264898116106","32","0"
"589","12","10","175","379","24.529027297193387","0","0"
"593","12","10","200","184","61.707035755478664","0","0"
"595","12","10","225","115","47.59707804690504","0","0"
"594","12","10","200","158","58.323721645520955","0","0"
"598","12","10","250","82","44.63667820069204","0","0"
"597","12","10","225","94","46.52056901191849","0","0"
"600","12","10","250","83","47.097270280661284","0","0"
"573","12","8","150","1500","80.54594386774318","24","0"
"599","12","10","250","166","59.16955017301038","0","0"
"605","12","12","175","132","61.28412149173395","0","0"
"576","12","8","175","1500","28.796616685890044","38","0"
"596","12","10","225","512","28.719723183391004","0","0"
"604","12","12","175","363","24.99038831218762","0","0"
"572","12","8","150","1500","16.45520953479431","51","0"
"602","12","12","150","444","42.98346789696271","0","0"
"610","12","12","225","129","57.36255286428297","0","0"
"608","12","12","200","425","14.955786236063053","0","0"
"578","12","8","200","1500","47.174163783160324","40","0"
"611","12","12","225","146","46.02076124567474","0","0"
"612","12","12","225","190","61.89926951172626","0","0"
"613","12","12","250","123","51.94156093810073","0","0"
"615","12","12","250","68","46.90503652441369","0","0"
"614","12","12","250","95","47.36639753940792","0","0"
"606","12","12","175","625","16.49365628604383","0","0"
"609","12","12","200","420","17.454825067281813","0","0"
"621","12","14","175","84","48.289119569396384","0","0"
"622","12","14","200","68","44.25221068819685","0","0"
"586","12","10","150","1500","49.40407535563245","55","0"
"623","12","14","200","97","47.67397154940407","0","0"
"591","12","10","175","1500","40.71510957324106","12","0"
"617","12","14","150","365","57.01653210303729","0","0"
"626","12","14","225","85","43.40638216070742","0","0"
"625","12","14","225","141","53.51787773933103","0","0"
"628","12","14","250","157","47.174163783160324","0","0"
"629","12","14","250","226","66.24375240292196","0","0"
"631","12","16","150","70","51.249519415609385","0","0"
"627","12","14","225","461","10.803537101114955","0","0"
"633","12","16","150","86","50.05767012687428","0","0"
"603","12","12","150","1500","70.97270280661284","67","0"
"630","12","14","250","415","10.957324106113033","0","0"
"601","12","12","150","1500","50.711264898116106","36","0"
"616","12","14","150","591","10.841983852364475","0","0"
"624","12","14","200","687","12.725874663590927","0","0"
"635","12","16","175","93","54.97885428681276","0","0"
"639","12","16","200","78","48.904267589388695","0","0"
"641","12","16","225","126","47.75086505190311","0","0"
"640","12","16","225","128","46.02076124567474","0","0"
"607","12","12","200","1500","37.831603229527104","35","0"
"638","12","16","200","306","12.802768166089965","0","0"
"644","12","16","250","86","41.21491733948481","0","0"
"642","12","16","225","108","44.79046520569012","0","0"
"643","12","16","250","118","42.90657439446367","0","0"
"637","12","16","200","408","15.532487504805843","0","0"
"646","12","18","150","95","52.94117647058823","0","0"
"649","12","18","175","90","43.67550941945406","0","0"
"648","12","18","150","76","50.05767012687428","0","0"
"636","12","16","175","573","9.534794309880816","0","0"
"652","12","18","200","134","53.40253748558247","0","0"
"647","12","18","150","317","15.80161476355248","0","0"
"645","12","16","250","439","13.72549019607843","0","0"
"653","12","18","200","144","53.94079200307574","0","0"
"654","12","18","200","86","46.09765474817378","0","0"
"620","12","14","175","1449","26.91272587466359","0","0"
"650","12","18","175","332","16.186082276047674","0","0"
"618","12","14","150","1500","27.10495963091119","10","0"
"655","12","18","225","87","42.40676662821991","0","0"
"651","12","18","175","337","16.53210303729335","0","0"
"656","12","18","225","69","42.522106881968476","0","0"
"657","12","18","225","73","42.25297962322184","0","0"
"619","12","14","175","1500","70.66512879661668","5","0"
"658","12","18","250","75","44.59823144944252","0","0"
"659","12","18","250","109","39.52326028450596","0","0"
"660","12","18","250","97","41.7916186082276","0","0"
"663","12","20","150","71","45.63629373317955","0","0"
"662","12","20","150","90","43.098808150711264","0","0"
"664","12","20","175","76","45.905420991926185","0","0"
"661","12","20","150","155","65.32103037293349","0","0"
"670","12","20","225","77","43.483275663206456","0","0"
"667","12","20","200","89","44.3675509419454","0","0"
"671","12","20","225","94","44.559784698193006","0","0"
"672","12","20","225","89","43.483275663206456","0","0"
"674","12","20","250","78","39.17723952326028","0","0"
"673","12","20","250","119","36.17839292579777","0","0"
"634","12","16","175","1080","35.48635140330642","0","0"
"665","12","20","175","343","8.842752787389466","0","0"
"675","12","20","250","148","46.55901576316801","0","0"
"669","12","20","200","389","15.494040753556325","0","0"
"668","12","20","200","326","10.611303344867359","0","0"
"632","12","16","150","1500","46.90503652441369","61","0"
"666","12","20","175","656","19.68473663975394","0","0"
"684","14","4","200","540","62.245290272971936","0","0"
"679","14","4","175","1500","62.9757785467128","23","0"
"680","14","4","175","1500","80.0076893502499","31","0"
"682","14","4","200","1500","57.43944636678201","20","0"
"678","14","4","150","1500","57.51633986928105","54","0"
"677","14","4","150","1500","60.63052672049212","18","0"
"676","14","4","150","1500","57.939254133025756","22","0"
"681","14","4","175","1500","42.75278738946559","17","0"
"683","14","4","200","1500","58.861976163014226","19","0"
"690","14","4","250","231","74.20222991157247","0","0"
"686","14","4","225","1235","77.31641676278355","0","0"
"696","14","6","175","117","59.015763168012306","0","0"
"699","14","6","200","118","51.94156093810073","0","0"
"687","14","4","225","1500","46.71280276816609","19","0"
"688","14","4","250","1500","60.70742022299116","25","0"
"685","14","4","225","1500","74.47135717031911","18","0"
"702","14","6","225","189","65.01345636293733","0","0"
"689","14","4","250","1500","35.717031910803534","19","0"
"704","14","6","250","277","75.77854671280276","0","0"
"701","14","6","225","998","58.70818915801615","0","0"
"691","14","6","150","1500","53.133410226835835","33","0"
"694","14","6","175","1500","49.36562860438293","33","0"
"692","14","6","150","1500","54.82506728181469","43","0"
"695","14","6","175","1500","43.59861591695502","47","0"
"693","14","6","150","1500","50.173010380622834","38","0"
"697","14","6","200","1500","52.672049211841596","36","0"
"698","14","6","200","1500","50.05767012687428","14","0"
"712","14","8","200","141","61.9761630142253","0","0"
"713","14","8","200","198","63.93694732795079","0","0"
"700","14","6","225","1500","41.02268358323722","35","0"
"715","14","8","225","98","46.55901576316801","0","0"
"714","14","8","200","196","64.66743560169165","0","0"
"709","14","8","175","534","28.104575163398692","0","0"
"719","14","8","250","127","51.2879661668589","0","0"
"720","14","8","250","109","49.48096885813149","0","0"
"703","14","6","250","1034","43.560169165705496","0","0"
"706","14","8","150","941","33.102652825836216","0","0"
"705","14","6","250","1091","47.28950403690888","0","0"
"724","14","10","175","92","54.36370626682045","0","0"
"716","14","8","225","853","40.17685505574779","0","0"
"727","14","10","200","84","44.25221068819685","0","0"
"726","14","10","175","365","31.60322952710496","0","0"
"711","14","8","175","1500","67.51249519415609","24","0"
"707","14","8","150","1500","40.29219530949635","10","0"
"710","14","8","175","1500","56.209150326797385","24","0"
"729","14","10","200","149","62.55286428296809","0","0"
"708","14","8","150","1500","46.71280276816609","64","0"
"728","14","10","200","196","64.70588235294117","0","0"
"717","14","8","225","1176","26.758938869665513","0","0"
"730","14","10","225","108","50.0961168781238","0","0"
"731","14","10","225","129","56.55517108804306","0","0"
"734","14","10","250","118","49.36562860438293","0","0"
"735","14","10","250","150","59.438677431757014","0","0"
"732","14","10","225","225","67.01268742791234","0","0"
"739","14","12","175","114","50.98039215686274","0","0"
"740","14","12","175","140","60.47673971549404","0","0"
"718","14","8","250","1500","71.74163783160323","1","0"
"743","14","12","200","70","48.32756632064591","0","0"
"723","14","10","150","995","42.29142637447136","0","0"
"745","14","12","225","119","49.7116493656286","0","0"
"741","14","12","175","383","29.142637447135716","0","0"
"722","14","10","150","1489","42.060745866974244","0","0"
"721","14","10","150","1500","44.71357170319108","59","0"
"746","14","12","225","85","47.28950403690888","0","0"
"748","14","12","250","89","43.944636678200695","0","0"
"744","14","12","200","335","15.263360246059207","0","0"
"749","14","12","250","114","49.51941560938101","0","0"
"750","14","12","250","114","48.48135332564398","0","0"
"725","14","10","175","1500","23.5678585159554","68","0"
"733","14","10","250","885","29.719338715878507","0","0"
"756","14","14","175","87","42.67589388696655","0","0"
"747","14","12","225","455","9.573241061130334","0","0"
"758","14","14","200","85","49.288735101883894","0","0"
"759","14","14","200","69","48.59669357939254","0","0"
"751","14","14","150","318","11.457131872356786","0","0"
"753","14","14","150","351","22.1837754709727","0","0"
"763","14","14","250","71","36.21683967704729","0","0"
"761","14","14","225","220","64.82122260668973","0","0"
"752","14","14","150","590","33.179546328335256","0","0"
"760","14","14","225","381","18.608227604767396","0","0"
"765","14","14","250","197","66.70511341791618","0","0"
"755","14","14","175","659","10.957324106113033","0","0"
"766","14","16","150","74","50.48058439061899","0","0"
"737","14","12","150","1500","40.06151480199923","22","0"
"769","14","16","175","112","45.48250672818147","0","0"
"736","14","12","150","1500","50.74971164936563","49","0"
"757","14","14","200","649","15.840061514801999","0","0"
"764","14","14","250","378","16.109188773548635","0","0"
"754","14","14","175","851","17.07035755478662","0","0"
"738","14","12","150","1500","22.683583237216457","39","0"
"773","14","16","200","88","46.63590926566705","0","0"
"762","14","14","225","447","16.37831603229527","0","0"
"776","14","16","225","103","43.944636678200695","0","0"
"742","14","12","200","1500","17.72395232602845","31","0"
"775","14","16","225","123","44.13687043444829","0","0"
"779","14","16","250","120","40.71510957324106","0","0"
"780","14","16","250","147","50.326797385620914","0","0"
"777","14","16","225","371","16.032295271049595","0","0"
"781","14","18","150","308","13.879277201076508","0","0"
"771","14","16","175","667","18.646674356016916","0","0"
"772","14","16","200","645","10.611303344867359","0","0"
"787","14","18","200","70","44.482891195693966","0","0"
"778","14","16","250","598","40.5997693194925","0","0"
"774","14","16","200","689","13.379469434832757","0","0"
"782","14","18","150","516","9.765474817377932","0","0"
"788","14","18","200","83","46.1361014994233","0","0"
"785","14","18","175","339","14.263744713571704","0","0"
"768","14","16","150","996","15.532487504805843","0","0"
"789","14","18","200","179","59.70780469050365","0","0"
"792","14","18","225","110","52.05690119184929","0","0"
"793","14","18","250","88","37.21645520953479","0","0"
"794","14","18","250","109","49.40407535563245","0","0"
"796","14","20","150","62","44.09842368319877","0","0"
"784","14","18","175","599","12.456747404844291","0","0"
"797","14","20","150","144","69.93464052287581","0","0"
"799","14","20","175","113","55.28642829680892","0","0"
"800","14","20","175","118","53.63321799307958","0","0"
"790","14","18","225","394","13.994617454825068","0","0"
"801","14","20","175","101","50.2883506343714","0","0"
"802","14","20","200","85","43.098808150711264","0","0"
"803","14","20","200","101","45.597846981930026","0","0"
"805","14","20","225","82","45.48250672818147","0","0"
"806","14","20","225","101","44.29065743944636","0","0"
"808","14","20","250","59","37.94694348327566","0","0"
"795","14","18","250","425","26.758938869665513","0","0"
"807","14","20","225","140","52.71049596309112","0","0"
"770","14","16","175","1392","27.720107650903497","0","0"
"767","14","16","150","1500","44.71357170319108","45","0"
"810","14","20","250","118","42.522106881968476","0","0"
"804","14","20","200","321","11.226451364859669","0","0"
"809","14","20","250","446","24.9519415609381","0","0"
"786","14","18","175","1268","15.417147251057285","0","0"
"791","14","18","225","1131","22.99115724721261","0","0"
"815","16","4","175","871","69.01191849288735","0","0"
"819","16","4","200","149","60.130718954248366","0","0"
"820","16","4","225","167","68.16608996539793","0","0"
"823","16","4","250","102","49.94232987312572","0","0"
"798","14","20","150","1234","8.612072279892349","0","0"
"824","16","4","250","137","61.16878123798539","0","0"
"812","16","4","150","1500","65.51326412918108","25","0"
"811","16","4","150","1500","39.638600538254515","38","0"
"783","14","18","150","1500","18.069973087274125","70","0"
"817","16","4","200","1500","40.7920030757401","23","0"
"814","16","4","175","1500","64.12918108419838","12","0"
"813","16","4","150","1500","50.941945405613225","34","0"
"816","16","4","175","1500","56.09381007304883","26","0"
"826","16","6","150","428","81.81468665897732","0","0"
"825","16","4","250","700","32.718185313341024","0","0"
"818","16","4","200","1500","62.78354479046521","17","0"
"835","16","6","225","107","52.71049596309112","0","0"
"822","16","4","225","999","40.71510957324106","0","0"
"821","16","4","225","1500","74.8558246828143","16","0"
"839","16","6","250","156","49.01960784313726","0","0"
"838","16","6","250","651","56.78585159554018","0","0"
"827","16","6","150","1500","55.40176855055748","17","0"
"834","16","6","200","1372","28.9119569396386","0","0"
"828","16","6","150","1500","65.62860438292964","25","0"
"831","16","6","175","1500","59.78469819300269","25","0"
"830","16","6","175","1500","66.70511341791618","27","0"
"833","16","6","200","1500","24.25990003844675","7","0"
"832","16","6","200","1500","35.75547866205306","22","0"
"847","16","8","200","143","57.86236063052672","0","0"
"836","16","6","225","1500","75.89388696655132","21","0"
"848","16","8","200","207","73.81776239907728","0","0"
"837","16","6","225","1500","44.82891195693964","35","0"
"849","16","8","200","196","74.20222991157247","0","0"
"851","16","8","225","92","49.288735101883894","0","0"
"852","16","8","225","81","45.828527489427145","0","0"
"829","16","6","175","1500","53.90234525182622","10","0"
"853","16","8","250","240","65.16724336793541","0","0"
"842","16","8","150","991","50.403690888119954","0","0"
"850","16","8","225","578","20.492118415993847","0","0"
"840","16","6","250","1500","31.4878892733564","31","0"
"860","16","10","175","83","46.251441753171854","0","0"
"841","16","8","150","1500","56.824298346789696","45","0"
"861","16","10","175","142","65.97462514417532","0","0"
"863","16","10","200","97","51.36485966935794","0","0"
"846","16","8","175","1500","39.36947327950788","6","0"
"845","16","8","175","1500","31.334102268358325","96","0"
"844","16","8","175","1500","51.4801999231065","53","0"
"843","16","8","150","1500","43.52172241445598","58","0"
"865","16","10","225","115","47.520184544406","0","0"
"868","16","10","250","118","54.13302575932334","0","0"
"864","16","10","200","375","24.99038831218762","0","0"
"867","16","10","225","200","63.09111880046136","0","0"
"855","16","8","250","1348","70.43444828911957","0","0"
"870","16","10","250","157","55.20953479430988","0","0"
"862","16","10","200","704","17.531718569780853","0","0"
"854","16","8","250","1500","49.78854286812764","25","0"
"857","16","10","150","1500","61.43790849673203","31","0"
"873","16","12","150","362","28.719723183391004","0","0"
"866","16","10","225","670","10.765090349865437","0","0"
"875","16","12","175","370","24.144559784698192","0","0"
"878","16","12","200","67","42.63744713571703","0","0"
"858","16","10","150","1500","40.75355632449058","29","0"
"876","16","12","175","385","12.456747404844291","0","0"
"859","16","10","175","1500","76.73971549404075","11","0"
"882","16","12","225","111","44.17531718569781","0","0"
"880","16","12","225","122","51.51864667435602","0","0"
"883","16","12","250","83","46.251441753171854","0","0"
"881","16","12","225","262","90.04229142637448","0","0"
"885","16","12","250","109","43.098808150711264","0","0"
"877","16","12","200","472","23.14494425221069","0","0"
"856","16","10","150","1500","25.68242983467897","12","0"
"891","16","14","175","88","50.63437139561707","0","0"
"874","16","12","175","951","23.72164552095348","0","0"
"884","16","12","250","560","31.180315263360246","0","0"
"893","16","14","200","93","48.981161091887735","0","0"
"894","16","14","200","83","43.867743175701655","0","0"
"871","16","12","150","1334","45.63629373317955","0","0"
"886","16","14","150","634","45.32871972318339","0","0"
"895","16","14","225","95","40.52287581699346","0","0"
"869","16","10","250","1500","35.717031910803534","34","0"
"889","16","14","175","478","85.69780853517878","0","0"
"896","16","14","225","93","45.9438677431757","0","0"
"898","16","14","250","104","49.86543637062668","0","0"
"872","16","12","150","1500","60.63052672049212","17","0"
"900","16","14","250","126","48.981161091887735","0","0"
"890","16","14","175","685","25.06728181468666","0","0"
"901","16","16","150","161","74.240676662822","0","0"
"902","16","16","150","135","58.66974240676663","0","0"
"903","16","16","150","83","49.86543637062668","0","0"
"892","16","14","200","435","27.797001153402537","0","0"
"906","16","16","175","101","56.132256824298345","0","0"
"909","16","16","200","92","44.82891195693964","0","0"
"897","16","14","225","407","19.184928873510188","0","0"
"908","16","16","200","122","54.0561322568243","0","0"
"879","16","12","200","1293","27.5278738946559","0","0"
"911","16","16","225","80","42.48366013071895","0","0"
"912","16","16","225","69","40.17685505574779","0","0"
"913","16","16","250","70","43.52172241445598","0","0"
"914","16","16","250","88","40.83044982698962","0","0"
"904","16","16","175","371","11.764705882352942","0","0"
"905","16","16","175","400","18.031526336024605","0","0"
"915","16","16","250","147","50.67281814686659","0","0"
"920","16","18","175","74","47.558631295655516","0","0"
"922","16","18","200","98","41.48404459823145","0","0"
"923","16","18","200","61","41.33025759323337","0","0"
"916","16","18","150","263","12.033833141099578","0","0"
"899","16","14","250","783","18.569780853517877","0","0"
"924","16","18","200","107","46.98193002691273","0","0"
"925","16","18","225","99","43.98308342945021","0","0"
"910","16","16","225","364","14.648212226066898","0","0"
"927","16","18","225","59","41.86851211072664","0","0"
"926","16","18","225","148","54.20991926182238","0","0"
"928","16","18","250","89","44.7520184544406","0","0"
"887","16","14","150","1500","26.605151864667434","26","0"
"929","16","18","250","53","40.484429065743946","0","0"
"888","16","14","150","1500","16.839677047289506","24","0"
"935","16","20","175","71","45.86697424067666","0","0"
"936","16","20","175","81","43.637062668204535","0","0"
"919","16","18","175","609","33.910034602076124","0","0"
"930","16","18","250","216","60.55363321799308","0","0"
"917","16","18","150","734","9.611687812379854","0","0"
"933","16","20","150","357","11.8800461361015","0","0"
"934","16","20","175","324","9.534794309880816","0","0"
"940","16","20","225","91","44.82891195693964","0","0"
"939","16","20","200","178","58.43906189926951","0","0"
"941","16","20","225","75","35.56324490580546","0","0"
"921","16","18","175","798","6.4975009611687815","0","0"
"942","16","20","225","107","42.060745866974244","0","0"
"932","16","20","150","499","8.765859284890427","0","0"
"945","16","20","250","90","41.830065359477125","0","0"
"943","16","20","250","137","50.13456362937332","0","0"
"931","16","20","150","523","11.8800461361015","0","0"
"937","16","20","200","386","13.80238369857747","0","0"
"938","16","20","200","330","11.264898116109189","0","0"
"944","16","20","250","104","46.98193002691273","0","0"
"907","16","16","200","1186","13.379469434832757","0","0"
"956","18","4","225","115","51.55709342560554","0","0"
"918","16","18","150","1334","13.76393694732795","0","0"
"958","18","4","250","178","58.016147635524796","0","0"
"946","18","4","150","1500","59.669357939254134","29","0"
"959","18","4","250","591","41.56093810073049","0","0"
"955","18","4","225","967","66.24375240292196","0","0"
"947","18","4","150","1500","46.1361014994233","28","0"
"948","18","4","150","1500","68.58900422914263","38","0"
"953","18","4","200","1500","48.750480584390615","38","0"
"949","18","4","175","1500","56.93963860053825","28","0"
"950","18","4","175","1500","73.01038062283737","19","0"
"951","18","4","175","1500","43.44482891195694","61","0"
"952","18","4","200","1500","57.939254133025756","39","0"
"954","18","4","200","1500","33.71780084582853","16","0"
"960","18","4","250","226","69.81930026912725","0","0"
"957","18","4","225","1500","89.8885044213764","7","0"
"968","18","6","200","133","59.70780469050365","0","0"
"969","18","6","200","117","55.94002306805075","0","0"
"973","18","6","250","82","51.172625913110345","0","0"
"974","18","6","250","149","57.97770088427528","0","0"
"975","18","6","250","242","73.04882737408688","0","0"
"977","18","8","150","190","78.0084582852749","0","0"
"961","18","6","150","892","61.01499423298731","0","0"
"979","18","8","175","75","52.63360246059208","0","0"
"966","18","6","175","1083","60.16916570549788","0","0"
"976","18","8","150","722","64.85966935793925","0","0"
"978","18","8","150","362","43.75240292195309","0","0"
"982","18","8","200","167","64.39830834294501","0","0"
"964","18","6","175","1500","42.02229911572472","23","0"
"965","18","6","175","1500","36.98577470203768","16","0"
"963","18","6","150","1500","62.39907727797001","36","0"
"981","18","8","175","390","54.44059976931949","0","0"
"967","18","6","200","1500","32.02614379084967","30","0"
"983","18","8","200","359","55.90157631680123","0","0"
"986","18","8","225","105","52.32602845059593","0","0"
"985","18","8","225","105","44.13687043444829","0","0"
"971","18","6","225","1500","64.39830834294501","49","0"
"970","18","6","225","1500","61.937716262975776","28","0"
"972","18","6","225","1500","29.680891964628987","45","0"
"989","18","8","250","145","54.28681276432142","0","0"
"987","18","8","225","198","67.62783544790466","0","0"
"990","18","8","250","162","54.63283352556709","0","0"
"962","18","6","150","1500","63.78316032295271","33","0"
"996","18","10","175","124","56.24759707804691","0","0"
"997","18","10","200","172","62.091503267973856","0","0"
"998","18","10","200","192","63.55247981545559","0","0"
"988","18","8","250","492","19.992310649750095","0","0"
"1000","18","10","225","114","50.173010380622834","0","0"
"994","18","10","175","353","32.641291810841984","0","0"
"1003","18","10","250","106","45.674740484429066","0","0"
"1005","18","10","250","134","50.788158400615146","0","0"
"999","18","10","200","425","12.302960399846214","0","0"
"1004","18","10","250","446","12.687427912341407","0","0"
"1002","18","10","225","464","16.647443291041906","0","0"
"980","18","8","175","1500","56.09381007304883","25","0"
"992","18","10","150","860","66.55132641291812","0","0"
"1006","18","12","150","452","59.63091118800461","0","0"
"1011","18","12","175","150","61.16878123798539","0","0"
"1012","18","12","200","192","56.40138408304498","0","0"
"1013","18","12","200","132","58.8235294117647","0","0"
"1014","18","12","200","79","46.82814302191465","0","0"
"984","18","8","200","1384","36.06305267204921","0","0"
"1008","18","12","150","309","23.836985774702036","0","0"
"1009","18","12","175","433","21.14571318723568","0","0"
"1018","18","12","250","177","52.71049596309112","0","0"
"1020","18","12","250","94","46.98193002691273","0","0"
"1019","18","12","250","134","52.441368704344484","0","0"
"1021","18","14","150","85","50.98039215686274","0","0"
"991","18","10","150","1500","30.87274125336409","59","0"
"1016","18","12","225","409","24.067666282199156","0","0"
"993","18","10","150","1500","66.16685890042291","36","0"
"1010","18","12","175","611","22.26066897347174","0","0"
"1015","18","12","225","429","20.684352172241447","0","0"
"1017","18","12","225","416","12.53364090734333","0","0"
"1001","18","10","225","1313","18.49288735101884","0","0"
"1024","18","14","175","92","52.748942714340636","0","0"
"1026","18","14","175","76","47.44329104190696","0","0"
"1027","18","14","200","62","45.828527489427145","0","0"
"1029","18","14","200","72","42.25297962322184","0","0"
"1028","18","14","200","108","50.67281814686659","0","0"
"995","18","10","175","1500","26.874279123414073","13","0"
"1033","18","14","250","82","41.1764705882353","0","0"
"1030","18","14","225","126","54.63283352556709","0","0"
"1035","18","14","250","83","44.13687043444829","0","0"
"1031","18","14","225","156","58.59284890426759","0","0"
"1036","18","16","150","60","46.28988850442138","0","0"
"1034","18","14","250","136","52.748942714340636","0","0"
"1007","18","12","150","1200","28.33525567089581","0","0"
"1041","18","16","175","98","52.17224144559785","0","0"
"1042","18","16","200","105","52.364475201845444","0","0"
"1043","18","16","200","123","52.441368704344484","0","0"
"1045","18","16","225","126","47.94309880815071","0","0"
"1037","18","16","150","317","25.374855824682815","0","0"
"1046","18","16","225","136","57.36255286428297","0","0"
"1047","18","16","225","107","53.59477124183007","0","0"
"1039","18","16","175","347","12.226066897347174","0","0"
"1040","18","16","175","357","11.956939638600538","0","0"
"1048","18","16","250","80","40.638216070742025","0","0"
"1050","18","16","250","86","42.90657439446367","0","0"
"1049","18","16","250","112","42.1760861207228","0","0"
"1054","18","18","175","100","50.173010380622834","0","0"
"1055","18","18","175","80","40.13840830449827","0","0"
"1044","18","16","200","403","18.877354863514032","0","0"
"1056","18","18","175","107","54.63283352556709","0","0"
"1032","18","14","225","718","15.494040753556325","0","0"
"1059","18","18","200","65","38.63898500576701","0","0"
"1057","18","18","200","102","46.44367550941946","0","0"
"1058","18","18","200","85","44.71357170319108","0","0"
"1051","18","18","150","317","23.260284505959245","0","0"
"1060","18","18","225","112","44.44444444444444","0","0"
"1038","18","16","150","668","23.5678585159554","0","0"
"1062","18","18","225","85","44.82891195693964","0","0"
"1063","18","18","250","91","49.750096116878126","0","0"
"1064","18","18","250","95","46.28988850442138","0","0"
"1061","18","18","225","145","51.44175317185698","0","0"
"1067","18","20","150","82","49.134948096885815","0","0"
"1065","18","18","250","147","51.86466743560169","0","0"
"1068","18","20","150","81","53.09496347558631","0","0"
"1069","18","20","175","99","50.01922337562476","0","0"
"1071","18","20","175","72","42.1760861207228","0","0"
"1075","18","20","225","78","42.56055363321799","0","0"
"1053","18","18","150","537","31.334102268358325","0","0"
"1076","18","20","225","70","44.7520184544406","0","0"
"1073","18","20","200","162","59.16955017301038","0","0"
"1072","18","20","200","195","65.70549788542868","0","0"
"1066","18","20","150","306","10.495963091118801","0","0"
"1078","18","20","250","57","42.29142637447136","0","0"
"1077","18","20","225","112","44.52133794694348","0","0"
"1074","18","20","200","288","81.04575163398692","0","0"
"1070","18","20","175","310","10.841983852364475","0","0"
"1079","18","20","250","122","45.40561322568243","0","0"
"1080","18","20","250","90","35.90926566705114","0","0"
"1022","18","14","150","1500","41.36870434448289","90","0"
"1025","18","14","175","1500","41.09957708573626","55","0"
"1023","18","14","150","1500","54.325259515570934","25","0"
"1052","18","18","150","1500","13.071895424836601","85","0"
"1081","20","4","150","1500","63.590926566705114","38","0"
"1083","20","4","150","1500","67.39715494040753","31","0"
"1082","20","4","150","1500","56.47827758554402","16","0"
"1089","20","4","200","1500","76.77816224529028","24","0"
"1084","20","4","175","1500","41.983852364475204","30","0"
"1086","20","4","175","1500","31.257208765859286","46","0"
"1087","20","4","200","1500","66.35909265667051","21","0"
"1090","20","4","225","1360","28.29680891964629","0","0"
"1085","20","4","175","1500","84.65974625144176","5","0"
"1088","20","4","200","1500","50.788158400615146","31","0"
"1094","20","4","250","156","61.05344098423683","0","0"
"1099","20","6","175","142","61.43790849673203","0","0"
"1103","20","6","200","158","60.32295271049596","0","0"
"1105","20","6","225","59","44.7520184544406","0","0"
"1106","20","6","225","201","68.85813148788927","0","0"
